name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lagos,Nigeria",2019-07-21,30,24,26.5,35.1,24,27.9,23.3,83.7,0,0,0,,0,0,,20.5,252,1015.4,61.7,9.9,213.5,18.5,7,,2019-07-21T06:39:35,2019-07-21T19:06:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-07-22,31,18.9,26.4,35.5,18.9,28.1,23,82.9,1,100,4.17,rain,0,0,,31.7,251.9,1015.7,55.3,9.9,173.2,14.9,7,,2019-07-22T06:39:44,2019-07-22T19:06:03,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-23,26,24,24.8,26,24,24.8,23.6,93.5,41,100,8.33,rain,0,0,,16.6,263.2,1015.5,67.8,7.5,199,17.1,7,,2019-07-23T06:39:52,2019-07-23T19:05:58,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-07-24,29,23,25.6,33.6,23,26.8,23.6,88.9,0.4,100,4.17,rain,0,0,,16.6,251,1014.5,54.2,8.7,249.3,21.5,8,,2019-07-24T06:40:00,2019-07-24T19:05:53,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-25,30,23.4,26.1,35.6,23.4,27.6,23.6,86.8,0.4,100,8.33,rain,0,0,18.4,18.7,250.8,1014.3,65,8.7,193.9,16.8,7,,2019-07-25T06:40:08,2019-07-25T19:05:47,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-26,28,24,25.5,32.7,24,26,23.7,89.7,1.9,100,20.83,rain,0,0,,25.9,245.5,1015.8,65.4,9.9,152.3,13.1,5,,2019-07-26T06:40:15,2019-07-26T19:05:40,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-27,27.2,24,25.4,30.6,24,25.9,24.1,92.8,1,100,4.17,rain,0,0,,13,239.1,1014.7,74.9,8.3,111,9.6,4,,2019-07-27T06:40:22,2019-07-27T19:05:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"Lagos,Nigeria",2019-07-28,27,24,25.3,29.7,24,25.5,23.8,92.1,49,100,8.33,rain,0,0,,24.1,255.9,1013.8,72.3,8.8,191.2,16.6,7,,2019-07-28T06:40:28,2019-07-28T19:05:25,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-29,28,24.9,26.1,31.9,24.9,27.4,23.8,87.4,1.2,100,20.83,rain,0,0,,19.4,245.5,1014.6,75.2,9.5,188.7,16.3,7,,2019-07-29T06:40:34,2019-07-29T19:05:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-30,29,24.9,26.3,33.6,24.9,27.9,23.9,86.8,0.1,100,4.17,rain,0,0,,25.9,250.1,1015,72.2,9.3,194,16.6,7,,2019-07-30T06:40:39,2019-07-30T19:05:06,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-07-31,29,24.1,26.2,33.6,24.1,27.4,23.6,86.2,8.2,100,8.33,rain,0,0,,18.4,263.8,1014.9,64.4,9.5,243.2,21.1,8,,2019-07-31T06:40:44,2019-07-31T19:04:56,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2019-08-01,29,23,25.9,32.6,23,27,23.2,85.4,0,0,0,,0,0,,16.9,256.1,1014.2,60,9.3,260.8,22.6,9,,2019-08-01T06:40:49,2019-08-01T19:04:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-02,30,24,26.3,34.2,24,27.7,23.3,84.2,11,100,4.17,rain,0,0,,20.5,263.6,1014.4,66.7,9.3,173.3,15,6,,2019-08-02T06:40:53,2019-08-02T19:04:33,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"Lagos,Nigeria",2019-08-03,27.1,25,25.7,30.1,25,26.4,23.3,86.4,0.2,100,4.17,rain,0,0,,24.1,245.6,1015.7,67.1,8.8,123.1,10.6,4,,2019-08-03T06:40:56,2019-08-03T19:04:20,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-04,29,24,26.1,33.6,24,27.3,23.3,84.6,0,0,0,,0,0,,24.1,245.3,1016.3,58.6,9,245.8,21.2,8,,2019-08-04T06:40:59,2019-08-04T19:04:07,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2019-08-05,29,23.2,25.8,33.4,23.2,26.8,23.1,85.7,0,0,0,,0,0,,25.9,237.9,1016,67.7,9.5,188.5,16.3,7,,2019-08-05T06:41:02,2019-08-05T19:03:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2019-08-06,30,24,26.4,34.1,24,27.9,23.2,83.1,0,0,0,,0,0,,16.6,238.8,1016.8,66.3,9.5,176.4,15.3,6,,2019-08-06T06:41:04,2019-08-06T19:03:38,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2019-08-07,30,23.5,26.3,34.1,23.5,27.7,23.1,83.4,0,0,0,,0,0,,14.8,259.7,1016.8,48.5,9.9,265.6,23,9,,2019-08-07T06:41:05,2019-08-07T19:03:22,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-08,29,23.2,25.6,32.7,23.2,26.5,23.1,86.1,0,0,0,,0,0,,20.5,250.6,1016.7,64.2,10,117.1,10.2,5,,2019-08-08T06:41:06,2019-08-08T19:03:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-09,27,23.9,25.6,30.1,23.9,26.1,23.3,87.6,0.6,100,12.5,rain,0,0,,24.5,250.2,1019.3,67.2,9.7,124,10.7,4,,2019-08-09T06:41:07,2019-08-09T19:02:49,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-10,29,23,25.5,33.1,23,26.5,23.3,88,4,100,8.33,rain,0,0,,24.1,250.2,1017.5,57.9,8.5,209.2,18,7,,2019-08-10T06:41:07,2019-08-10T19:02:32,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,65201099999"
"Lagos,Nigeria",2019-08-11,30,24,26.3,34.1,24,27.8,22.9,82.4,0.2,100,4.17,rain,0,0,,21.6,259.6,1016.2,60.7,10,265.4,22.9,9,,2019-08-11T06:41:07,2019-08-11T19:02:14,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-12,29,23.1,25.5,32.7,23.1,26.1,22.8,85.3,0.3,100,12.5,rain,0,0,,22.3,248.5,1014.3,57.6,10,242.1,20.8,8,,2019-08-12T06:41:06,2019-08-12T19:01:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-13,28,24,25.4,31.9,24,25.5,23.5,89.3,29,100,4.17,rain,0,0,,23,234.5,1015.1,73.7,9,247.3,21.3,8,,2019-08-13T06:41:04,2019-08-13T19:01:35,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-14,30,24,26.6,35.1,24,28.1,23.3,82.9,0,0,0,,0,0,,20.5,230.3,1015.5,59.9,9.9,272.8,23.6,9,,2019-08-14T06:41:03,2019-08-14T19:01:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-15,30,22.9,25.8,36.2,22.9,27.3,23.3,86.6,0,0,0,,0,0,,24.1,236.3,1017.1,54.5,9.6,237.1,20.5,8,,2019-08-15T06:41:00,2019-08-15T19:00:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-16,28,15,25.1,31.9,15,26.2,22.8,87.2,0,0,0,,0,0,,38.9,235.1,1015.8,58.1,9.9,243.3,21.1,8,,2019-08-16T06:40:58,2019-08-16T19:00:33,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-17,31,23.3,26,35.5,23.3,27.2,23,84.5,0,0,0,,0,0,,16.6,232.2,1015.9,55.7,10,221.5,19.2,8,,2019-08-17T06:40:55,2019-08-17T19:00:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-18,31,23,26.4,35.5,23,27.9,23,82.3,0,0,0,,0,0,,20.5,261,1013.9,50.8,9.8,270.6,23.3,9,,2019-08-18T06:40:51,2019-08-18T18:59:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-19,30,22,26.5,34.1,22,27.9,22.9,80.8,0.1,100,4.17,rain,0,0,,22.3,244.7,1014.4,61.6,10,147.5,12.9,5,,2019-08-19T06:40:47,2019-08-19T18:59:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-20,29,24.9,26,33.6,24.9,26.9,23.8,88.1,7,100,8.33,rain,0,0,,22.3,245.7,1014.6,68.2,8.8,239.1,20.7,8,,2019-08-20T06:40:43,2019-08-20T18:59:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-21,29,23,26,33.6,23,27.4,23.8,88,0.2,100,8.33,rain,0,0,,35.3,238.7,1015.3,58.4,9.8,123.6,10.7,4,,2019-08-21T06:40:38,2019-08-21T18:58:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-22,29.1,24.9,26.6,32.7,24.9,28,23.3,82.9,0.1,100,4.17,rain,0,0,,24.1,247.9,1014.6,61.9,10,134.6,11.7,5,,2019-08-22T06:40:33,2019-08-22T18:58:13,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65213099999,DNMM,65201099999"
"Lagos,Nigeria",2019-08-23,27.3,24.9,26,30,24.9,26.9,22.9,83.7,0,0,0,,0,0,,76.7,248.1,1015.7,65.6,9.9,128.2,11.2,5,,2019-08-23T06:40:27,2019-08-23T18:57:48,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-24,31,23.9,26.4,35.5,23.9,27.7,23.1,82.8,1.1,100,8.33,rain,0,0,,26.1,241.3,1016,67.3,9.3,186.8,16.1,6,,2019-08-24T06:40:21,2019-08-24T18:57:22,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-25,30,24.7,26.1,34.1,24.7,27.1,23.4,86,0,0,0,,0,0,,19.5,243.9,1016.1,66.7,10,151,13,6,,2019-08-25T06:40:15,2019-08-25T18:56:56,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-26,30,24,26.2,35.1,24,27.6,23.5,85.6,0,0,0,,0,0,,18.7,253,1016.2,66.9,9.4,200.1,17.5,7,,2019-08-26T06:40:08,2019-08-26T18:56:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-27,29,23.9,26,33,23.9,27.2,23.3,85.6,0,0,0,,0,0,,16.6,240.9,1015.7,59.4,9.5,191.5,16.5,8,,2019-08-27T06:40:01,2019-08-27T18:56:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-28,30,24.3,26.6,34.1,24.3,28,23.3,82.9,0,0,0,,0,0,,22.3,235.7,1015.9,54,9.9,107.8,9.3,4,,2019-08-28T06:39:53,2019-08-28T18:55:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"Lagos,Nigeria",2019-08-29,31,24.4,27,36.5,24.4,28.7,23.3,80.9,0.2,100,4.17,rain,0,0,,18.4,216.5,1015.7,56.5,9.5,246.3,21.2,8,,2019-08-29T06:39:46,2019-08-29T18:55:07,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-30,31,23.9,26.4,36.5,23.9,27.7,23.4,84.2,3,100,4.17,rain,0,0,55.4,27.7,250.8,1015.9,59.3,9.5,152.9,13.1,6,,2019-08-30T06:39:38,2019-08-30T18:54:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,65202099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-08-31,29.8,25,26.7,34.9,25,28.6,23.7,83.9,0,0,0,,0,0,,18.4,233.3,1013.4,76.9,10,154.4,13.4,6,,2019-08-31T06:39:29,2019-08-31T18:54:10,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,65201099999"
"Lagos,Nigeria",2019-09-01,29.2,24,25.7,32.7,24,26,23.5,88.1,3.4,100,33.33,rain,0,0,,26.6,235.7,1012.7,78.8,9.9,96.2,8.2,3,,2019-09-01T06:39:21,2019-09-01T18:53:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-02,30,24.8,26.6,35.1,24.8,28.1,23.8,85.1,1,100,4.17,rain,0,0,,20.9,217.2,1014.1,56,9.8,228.3,19.7,8,,2019-09-02T06:39:12,2019-09-02T18:53:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-03,28,18,25.1,32.1,18,25.3,23.2,89.3,0.7,100,29.17,rain,0,0,,27.7,227.3,1019.1,52.7,8.9,230.9,20,8,,2019-09-03T06:39:03,2019-09-03T18:52:42,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-04,25.8,17,24.6,25.8,17,24.6,23.1,91,9.1,100,83.33,rain,0,0,,44.6,238.8,1021.5,84.5,8.2,121.1,10.4,4,,2019-09-04T06:38:54,2019-09-04T18:52:12,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-05,26.2,17,25.4,26.2,17,25.4,23.4,88.9,5.6,100,100,rain,0,0,,55.4,230.6,1018.2,54.3,10,233.2,20.3,8,,2019-09-05T06:38:44,2019-09-05T18:51:42,0.22,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"VRJU8,remote"
"Lagos,Nigeria",2019-09-06,29,22,25.3,33.5,22,26.2,23.6,90.7,42,100,4.17,rain,0,0,,18.7,253.5,1014.8,75.9,7.9,132.8,11.4,5,,2019-09-06T06:38:34,2019-09-06T18:51:11,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-07,30,23,25.7,34.6,23,26.9,23.6,88.5,0.8,100,12.5,rain,0,0,,20.5,239,1015.3,62.2,9.2,156.6,13.3,5,,2019-09-07T06:38:25,2019-09-07T18:50:40,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-08,30,23.8,26.3,35.1,23.8,27.7,23.6,85.7,1,100,4.17,rain,0,0,,16.6,243.2,1015.9,59.4,10,122.4,10.7,4,,2019-09-08T06:38:14,2019-09-08T18:50:09,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-09,31,24,26.8,36.5,24,28.5,23.7,84,0,0,0,,0,0,,24.1,244.5,1015.6,64.3,10,155.1,13.4,6,,2019-09-09T06:38:04,2019-09-09T18:49:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"Lagos,Nigeria",2019-09-10,29.1,25,26.5,33.6,25,27.7,24.1,87,1,100,4.17,rain,0,0,,19.8,239.8,1014.4,60.4,9.5,213.5,18.5,7,,2019-09-10T06:37:54,2019-09-10T18:49:07,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-11,27,25,25.8,30.6,25,26.3,24.2,91.3,0.2,100,4.17,rain,0,0,,22.3,251.9,1012.7,65,8.5,207.9,17.9,7,,2019-09-11T06:37:43,2019-09-11T18:48:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-12,29,24,26,34.3,24,27.3,24.2,90.5,0.9,100,4.17,rain,0,0,,24.1,217.6,1014,62.8,8.5,220.7,19.1,7,,2019-09-12T06:37:33,2019-09-12T18:48:04,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-13,31,24.8,26,37.7,24.8,27,24,89.4,7,100,12.5,rain,0,0,,20.5,236.3,1014.9,65.5,8.3,131.4,11.4,5,,2019-09-13T06:37:22,2019-09-13T18:47:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-14,27,23,24.4,30.1,23,24.6,23.4,94.4,34,100,8.33,rain,0,0,,16.6,254.5,1014.2,57.1,8.2,172.1,14.7,7,,2019-09-14T06:37:11,2019-09-14T18:47:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2019-09-15,29,22.8,25.3,34.5,22.8,26.5,23.5,90.4,1,100,4.17,rain,0,0,,18.4,235.1,1013.9,57.1,8.4,204,17.6,7,,2019-09-15T06:37:01,2019-09-15T18:46:29,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,65202099999,DNMM,65201099999"
